year,agency,field,value
2018,USITC,general_complex_average,0
2019,USITC,general_complex_average,0
2020,USITC,general_complex_average,0
2021,USITC,general_complex_average,0
2022,USITC,general_complex_average,0
2023,USITC,general_complex_average,0
2024,USITC,general_complex_average,0
2010,USPS,general_complex_average,0
2011,USPS,general_complex_average,0
2012,USPS,general_complex_average,0
2013,USPS,general_complex_average,0
2014,USPS,general_complex_average,0
2015,USPS,general_complex_average,0
2016,USPS,general_complex_average,0
2017,USPS,general_complex_average,0
2018,USPS,general_complex_average,0
2019,USPS,general_complex_average,0
2020,USPS,general_complex_average,0
2021,USPS,general_complex_average,0
2022,USPS,general_complex_average,0
2023,USPS,general_complex_average,0
2024,USPS,general_complex_average,0
2020,USRRB,general_complex_average,0
2021,USRRB,general_complex_average,0
2022,USRRB,general_complex_average,0
2023,USRRB,general_complex_average,0
2024,USRRB,general_complex_average,0
2010,USTDA,general_complex_average,0
2011,USTDA,general_complex_average,0
2012,USTDA,general_complex_average,0
2013,USTDA,general_complex_average,0
2014,USTDA,general_complex_average,0
2015,USTDA,general_complex_average,0
2016,USTDA,general_complex_average,0
2017,USTDA,general_complex_average,0
2018,USTDA,general_complex_average,0
2019,USTDA,general_complex_average,0
2020,USTDA,general_complex_average,0
2021,USTDA,general_complex_average,0
2022,USTDA,general_complex_average,0
2023,USTDA,general_complex_average,0
2024,USTDA,general_complex_average,0
2010,USTR,general_complex_average,0
2011,USTR,general_complex_average,0
2012,USTR,general_complex_average,0
2013,USTR,general_complex_average,0
2014,USTR,general_complex_average,0
2015,USTR,general_complex_average,0
2016,USTR,general_complex_average,0
2017,USTR,general_complex_average,0
2018,USTR,general_complex_average,0
2019,USTR,general_complex_average,0
2020,USTR,general_complex_average,0
2021,USTR,general_complex_average,0
2022,USTR,general_complex_average,0
2023,USTR,general_complex_average,0
2024,USTR,general_complex_average,0
2008,VA,general_complex_average,0
2009,VA,general_complex_average,0
2010,VA,general_complex_average,0
2011,VA,general_complex_average,0
2012,VA,general_complex_average,0
2013,VA,general_complex_average,1
2014,VA,general_complex_average,0
2015,VA,general_complex_average,0
2016,VA,general_complex_average,1
2017,VA,general_complex_average,0
2018,VA,general_complex_average,3
2019,VA,general_complex_average,6
2020,VA,general_complex_average,0
2021,VA,general_complex_average,1
2022,VA,general_complex_average,2
2023,VA,general_complex_average,4
2024,VA,general_complex_average,0
2010,ABMC,general_complex_high,N/A
2011,ABMC,general_complex_high,N/A
2012,ABMC,general_complex_high,N/A
2013,ABMC,general_complex_high,N/A
2014,ABMC,general_complex_high,N/A
2015,ABMC,general_complex_high,N/A
2016,ABMC,general_complex_high,N/A
2017,ABMC,general_complex_high,20.65
2018,ABMC,general_complex_high,37.62
2019,ABMC,general_complex_high,7.6
2020,ABMC,general_complex_high,37.6
2021,ABMC,general_complex_high,11.7
2022,ABMC,general_complex_high,8
2023,ABMC,general_complex_high,29
2024,ABMC,general_complex_high,43
2018,ACHP,general_complex_high,97
2019,ACHP,general_complex_high,81
2020,ACHP,general_complex_high,99
2021,ACHP,general_complex_high,122.2
2022,ACHP,general_complex_high,58
2023,ACHP,general_complex_high,N/A
2024,ACHP,general_complex_high,N/A
2010,ACUS,general_complex_high,20
2011,ACUS,general_complex_high,N/A
2012,ACUS,general_complex_high,N/A
2013,ACUS,general_complex_high,N/A
2014,ACUS,general_complex_high,N/A
2015,ACUS,general_complex_high,13
2016,ACUS,general_complex_high,N/A
2017,ACUS,general_complex_high,21
2018,ACUS,general_complex_high,N/A
2019,ACUS,general_complex_high,N/A
2020,ACUS,general_complex_high,N/A
2021,ACUS,general_complex_high,19
2022,ACUS,general_complex_high,N/A
2023,ACUS,general_complex_high,N/A
2024,ACUS,general_complex_high,N/A
2011,AFRH,general_complex_high,49
2012,AFRH,general_complex_high,N/A
2013,AFRH,general_complex_high,N/A
2014,AFRH,general_complex_high,N/A
2015,AFRH,general_complex_high,37
2016,AFRH,general_complex_high,N/A
2017,AFRH,general_complex_high,N/A
2018,AFRH,general_complex_high,N/A
2019,AFRH,general_complex_high,2
2020,AFRH,general_complex_high,N/A
2021,AFRH,general_complex_high,N/A
2022,AFRH,general_complex_high,N/A
2023,AFRH,general_complex_high,N/A
2024,AFRH,general_complex_high,N/A
2016,ASC,general_complex_high,N/A
2017,ASC,general_complex_high,N/A
2018,ASC,general_complex_high,N/A
2019,ASC,general_complex_high,N/A
2020,ASC,general_complex_high,N/A
2021,ASC,general_complex_high,N/A
2022,ASC,general_complex_high,N/A
2023,ASC,general_complex_high,N/A
2024,ASC,general_complex_high,79
2008,CEQ,general_complex_high,N/A
2009,CEQ,general_complex_high,N/A
2010,CEQ,general_complex_high,N/A
2011,CEQ,general_complex_high,484.8
2012,CEQ,general_complex_high,93
2013,CEQ,general_complex_high,106
2014,CEQ,general_complex_high,138.25
2015,CEQ,general_complex_high,89
2016,CEQ,general_complex_high,251
2017,CEQ,general_complex_high,204
2018,CEQ,general_complex_high,91.91
2019,CEQ,general_complex_high,215.06
2020,CEQ,general_complex_high,291.50
2021,CEQ,general_complex_high,427.15
2022,CEQ,general_complex_high,494.21
2023,CEQ,general_complex_high,511.85
2024,CEQ,general_complex_high,131.89
2016,CFA,general_complex_high,29
2017,CFA,general_complex_high,30
2018,CFA,general_complex_high,61
2019,CFA,general_complex_high,N/A
2020,CFA,general_complex_high,N/A
2021,CFA,general_complex_high,48
2022,CFA,general_complex_high,N/A
2023,CFA,general_complex_high,154
2024,CFA,general_complex_high,N/A
2013,CFPB,general_complex_high,31.07
2014,CFPB,general_complex_high,22.53
2015,CFPB,general_complex_high,29.9
2016,CFPB,general_complex_high,41.57
2017,CFPB,general_complex_high,38.55
2018,CFPB,general_complex_high,78.33
2019,CFPB,general_complex_high,109.4
2020,CFPB,general_complex_high,190.46
2021,CFPB,general_complex_high,259.51
2022,CFPB,general_complex_high,78.8
2023,CFPB,general_complex_high,77.53
2024,CFPB,general_complex_high,69.87
2008,CFTC,general_complex_high,N/A
2009,CFTC,general_complex_high,N/A
2010,CFTC,general_complex_high,N/A
2011,CFTC,general_complex_high,119.26
2012,CFTC,general_complex_high,146.47
2013,CFTC,general_complex_high,239.27
2014,CFTC,general_complex_high,102.25
2015,CFTC,general_complex_high,72.21
2016,CFTC,general_complex_high,180.95
2017,CFTC,general_complex_high,322.08
2018,CFTC,general_complex_high,123.37
2019,CFTC,general_complex_high,138.44
2020,CFTC,general_complex_high,63
2021,CFTC,general_complex_high,88.52
2022,CFTC,general_complex_high,82.1
2023,CFTC,general_complex_high,47.73
2024,CFTC,general_complex_high,23.46
2009,CIA,general_complex_high,146
2010,CIA,general_complex_high,109
2011,CIA,general_complex_high,113.76
2012,CIA,general_complex_high,93
2013,CIA,general_complex_high,186.02
2014,CIA,general_complex_high,134.24
2015,CIA,general_complex_high,116.22
2016,CIA,general_complex_high,251.53
2017,CIA,general_complex_high,319.36
2018,CIA,general_complex_high,368.49
2019,CIA,general_complex_high,329.70
2020,CIA,general_complex_high,331.68
2021,CIA,general_complex_high,281.05
2022,CIA,general_complex_high,402.4
2023,CIA,general_complex_high,339.75
2024,CIA,general_complex_high,234.46
2010,CIGIE,general_complex_high,N/A
2011,CIGIE,general_complex_high,N/A
2012,CIGIE,general_complex_high,82
2013,CIGIE,general_complex_high,73
2014,CIGIE,general_complex_high,290
2015,CIGIE,general_complex_high,69.47
2016,CIGIE,general_complex_high,82.95
2017,CIGIE,general_complex_high,48.6
2018,CIGIE,general_complex_high,78.07
2019,CIGIE,general_complex_high,249
2020,CIGIE,general_complex_high,343
2021,CIGIE,general_complex_high,285
2022,CIGIE,general_complex_high,268
2023,CIGIE,general_complex_high,199.75
2024,CIGIE,general_complex_high,103.67
2008,CNCS,general_complex_high,N/A
2009,CNCS,general_complex_high,N/A
2010,CNCS,general_complex_high,40.3
2011,CNCS,general_complex_high,29
2012,CNCS,general_complex_high,75
2013,CNCS,general_complex_high,174
2014,CNCS,general_complex_high,60.8
2015,CNCS,general_complex_high,104
2016,CNCS,general_complex_high,48.7
2017,CNCS,general_complex_high,34
2018,CNCS,general_complex_high,18.6
2019,CNCS,general_complex_high,150.7
2020,CNCS,general_complex_high,51.2
2021,CNCS,general_complex_high,104.3
2022,CNCS,general_complex_high,131.5
2023,CNCS,general_complex_high,42
2024,CNCS,general_complex_high,78
2008,CO,general_complex_high,N/A
2009,CO,general_complex_high,N/A
2010,CO,general_complex_high,N/A
2011,CO,general_complex_high,N/A
2012,CO,general_complex_high,N/A
2013,CO,general_complex_high,N/A
2014,CO,general_complex_high,N/A
2015,CO,general_complex_high,N/A
2016,CO,general_complex_high,N/A
2017,CO,general_complex_high,N/A
2018,CO,general_complex_high,126
2019,CO,general_complex_high,N/A
2020,CO,general_complex_high,408.6
2021,CO,general_complex_high,206.33
2022,CO,general_complex_high,72
2023,CO,general_complex_high,285
2024,CO,general_complex_high,95
2008,CPPBSD,general_complex_high,16
2009,CPPBSD,general_complex_high,45
2010,CPPBSD,general_complex_high,8.5
2011,CPPBSD,general_complex_high,10
2012,CPPBSD,general_complex_high,21
2013,CPPBSD,general_complex_high,20
2014,CPPBSD,general_complex_high,15.33
2015,CPPBSD,general_complex_high,N/A
2016,CPPBSD,general_complex_high,43
2017,CPPBSD,general_complex_high,49
2018,CPPBSD,general_complex_high,156.5
2019,CPPBSD,general_complex_high,160
2020,CPPBSD,general_complex_high,140
2021,CPPBSD,general_complex_high,266.7
2022,CPPBSD,general_complex_high,266.7
2023,CPPBSD,general_complex_high,2
2024,CPPBSD,general_complex_high,80
2008,CPSC,general_complex_high,85
2009,CPSC,general_complex_high,68
2010,CPSC,general_complex_high,87
2011,CPSC,general_complex_high,97
2012,CPSC,general_complex_high,102
2013,CPSC,general_complex_high,96
2014,CPSC,general_complex_high,81
2015,CPSC,general_complex_high,83
2016,CPSC,general_complex_high,114
2017,CPSC,general_complex_high,67
2018,CPSC,general_complex_high,124.02
2019,CPSC,general_complex_high,198.49
2020,CPSC,general_complex_high,219.42
2021,CPSC,general_complex_high,142.36
2022,CPSC,general_complex_high,226
2023,CPSC,general_complex_high,344.7
2024,CPSC,general_complex_high,109.36
2008,CSB,general_complex_high,437
2009,CSB,general_complex_high,360
2010,CSB,general_complex_high,669
2011,CSB,general_complex_high,429
2012,CSB,general_complex_high,413
2013,CSB,general_complex_high,664
2014,CSB,general_complex_high,16
2015,CSB,general_complex_high,87
2016,CSB,general_complex_high,121
2017,CSB,general_complex_high,124
2018,CSB,general_complex_high,212
2019,CSB,general_complex_high,509
2020,CSB,general_complex_high,N/A
2021,CSB,general_complex_high,N/A
2022,CSB,general_complex_high,N/A
2023,CSB,general_complex_high,N/A
2024,CSB,general_complex_high,392
2010,CSOSA,general_complex_high,N/A
2011,CSOSA,general_complex_high,N/A
2012,CSOSA,general_complex_high,N/A
2013,CSOSA,general_complex_high,N/A
2014,CSOSA,general_complex_high,N/A
2015,CSOSA,general_complex_high,N/A
2016,CSOSA,general_complex_high,37.5
2017,CSOSA,general_complex_high,68.83
2018,CSOSA,general_complex_high,32.93
2019,CSOSA,general_complex_high,9.25
2020,CSOSA,general_complex_high,12
2021,CSOSA,general_complex_high,17
2022,CSOSA,general_complex_high,17
2023,CSOSA,general_complex_high,17
2024,CSOSA,general_complex_high,16
2016,DC,general_complex_high,N/A
2017,DC,general_complex_high,N/A
2018,DC,general_complex_high,N/A
2019,DC,general_complex_high,N/A
2020,DC,general_complex_high,N/A
2021,DC,general_complex_high,N/A
2022,DC,general_complex_high,0
2023,DC,general_complex_high,N/A
2024,DC,general_complex_high,N/A
2020,DFC,general_complex_high,76.4
2021,DFC,general_complex_high,5
2022,DFC,general_complex_high,145.09
2023,DFC,general_complex_high,134.33
2024,DFC,general_complex_high,333.2
2008,DHS,general_complex_high,280.38
2009,DHS,general_complex_high,309.89
2010,DHS,general_complex_high,87.96
2011,DHS,general_complex_high,78.31
2012,DHS,general_complex_high,98.6
2013,DHS,general_complex_high,92.6485714285714
2014,DHS,general_complex_high,111.59
2015,DHS,general_complex_high,107.57
2016,DHS,general_complex_high,73.4
2017,DHS,general_complex_high,93.51
2018,DHS,general_complex_high,79.53
2019,DHS,general_complex_high,66
2020,DHS,general_complex_high,73.8
2021,DHS,general_complex_high,63
2022,DHS,general_complex_high,83
2023,DHS,general_complex_high,104
2024,DHS,general_complex_high,57
2008,DNFSB,general_complex_high,N/A
2009,DNFSB,general_complex_high,N/A
2010,DNFSB,general_complex_high,47
2011,DNFSB,general_complex_high,62
2012,DNFSB,general_complex_high,N/A
2013,DNFSB,general_complex_high,N/A
2014,DNFSB,general_complex_high,N/A
2015,DNFSB,general_complex_high,36
2016,DNFSB,general_complex_high,32.5
2017,DNFSB,general_complex_high,N/A
2018,DNFSB,general_complex_high,N/A
2019,DNFSB,general_complex_high,N/A
2020,DNFSB,general_complex_high,N/A
2021,DNFSB,general_complex_high,N/A
2022,DNFSB,general_complex_high,N/A
2023,DNFSB,general_complex_high,N/A
2024,DNFSB,general_complex_high,N/A
2008,DOC,general_complex_high,109
2009,DOC,general_complex_high,115
2010,DOC,general_complex_high,30
2011,DOC,general_complex_high,62
2012,DOC,general_complex_high,76
2013,DOC,general_complex_high,90
2014,DOC,general_complex_high,89
2015,DOC,general_complex_high,133.72
2016,DOC,general_complex_high,136.31
2017,DOC,general_complex_high,130.6
